# shift_start=2026-07-21T14:00:00+00:00
# shift_end=2026-07-21T22:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D302,D303,D310,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-21T20:05:38.217060+00:00,192.168.1.10,5000,OK,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124,619,248,551,525,500,1000,0.0,2256,500,0.0,2256,120,600,3623,1,500,124,0.0,2256,120,600,3623,1,1000,246,0.0,2262,500,123,0.0,2262,120,600,3623,1,500,123,0.0,2262,120,600,3623,1
2026-07-21T20:05:40.854540+00:00,192.168.1.10,5000,OK,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,124,541,248,481,447,423,1000,0.0,2256,500,0.0,2256,120,600,3623,1,500,124,0.0,2256,120,600,3623,1,1000,246,0.0,2262,500,123,0.0,2262,120,600,3623,1,500,123,0.0,2262,120,600,3623,1
2026-07-21T20:05:41.362069+00:00,192.168.1.10,5000,OK,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,124,462,248,412,377,352,1000,0.0,2256,500,0.0,2256,120,600,3624,1,500,124,0.0,2256,120,600,3624,1,1000,246,0.0,2262,500,123,0.0,2262,120,600,3624,1,500,123,0.0,2262,120,600,3624,1
2026-07-21T20:05:41.888909+00:00,192.168.1.10,5000,OK,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,394,248,339,312,291,1000,0.0,2256,500,0.0,2256,120,600,3624,1,500,124,0.0,2256,120,600,3624,1,1000,246,0.0,2262,500,123,0.0,2262,120,600,3624,1,500,123,0.0,2262,120,600,3624,1
2026-07-21T20:05:42.406128+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,329,248,277,264,242,1000,0.0,2256,500,0.0,2256,120,600,3625,1,500,124,0.0,2256,120,600,3625,1,1000,247,0.0,2262,500,124,0.0,2256,120,600,3625,1,500,123,0.0,2262,120,600,3625,1
2026-07-21T20:05:42.916927+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124,274,248,236,223,215,1000,0.0,2256,500,0.0,2256,120,600,3625,1,500,124,0.0,2256,120,600,3625,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3625,1,500,124,0.0,2256,120,600,3625,1
2026-07-21T20:05:43.428022+00:00,192.168.1.10,5000,OK,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,124,235,248,206,201,198,1000,0.0,2256,500,0.0,2256,120,600,3626,1,500,124,0.0,2256,120,600,3626,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3626,1,500,124,0.0,2256,120,600,3626,1
2026-07-21T20:05:43.940027+00:00,192.168.1.10,5000,OK,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,124,204,249,202,200,210,1000,0.0,2256,500,0.0,2256,120,600,3626,1,500,125,0.0,2250,120,600,3626,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3626,1,500,124,0.0,2256,120,600,3626,1
2026-07-21T20:05:44.439942+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,125,197,250,212,220,224,1000,0.0,2250,500,0.0,2250,120,600,3627,1,500,125,0.0,2250,120,600,3627,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3627,1,500,124,0.0,2256,120,600,3627,1
2026-07-21T20:05:44.965244+00:00,192.168.1.10,5000,OK,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125,216,250,233,251,268,1000,0.0,2250,500,0.0,2250,120,600,3627,1,500,125,0.0,2250,120,600,3627,1,1000,248,0.0,2256,500,124,0.0,2256,120,600,3627,1,500,124,0.0,2256,120,600,3627,1
