# shift_start=2026-07-16T14:00:00+00:00
# shift_end=2026-07-16T22:00:00+00:00
timestamp,plc_ip,plc_port,status,x_inputs,y_outputs,d_registers
2026-07-16T15:35:23.153665+00:00,192.168.1.10,5000,OK,"[true, true, false, true, false, false, false, true, true, true, false, true, false, false, false, false, false, false]","[true, false, true, true, false, true, false, true, true, false, false, false, false, false, false, false, true, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 333}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": -1026}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 0}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 254}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 237}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 64510}]"
2026-07-16T15:35:23.178492+00:00,192.168.1.10,5000,OK,"[true, true, false, true, true, false, false, false, false, false, false, false, false, false, true, false, false, false]","[true, false, true, false, false, true, false, false, false, false, false, false, false, false, false, false, false, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 335}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": -790}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 0}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 251}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 234}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 64746}]"
2026-07-16T15:35:23.210804+00:00,192.168.1.10,5000,OK,"[true, true, false, false, false, true, false, true, false, true, false, false, true, false, false, false, false, false]","[true, false, false, true, false, false, false, false, false, false, false, false, false, false, true, false, false, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 332}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": -597}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 0}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 242}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 228}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 64939}]"
2026-07-16T15:35:23.241631+00:00,192.168.1.10,5000,OK,"[true, true, true, false, false, false, true, false, false, false, true, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false, false, false, true, false, false, false, false, true]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 330}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": -396}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 0}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 242}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 230}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 65140}]"
2026-07-16T15:35:23.273456+00:00,192.168.1.10,5000,OK,"[true, true, true, false, false, false, true, true, false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false, false, false, false, true, false, true, false, true]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 329}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": -233}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 0}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 244}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 227}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 65303}]"
2026-07-16T15:35:23.294759+00:00,192.168.1.10,5000,OK,"[true, true, false, true, true, false, true, false, false, false, false, false, false, true, false, true, false, false]","[true, false, false, false, false, false, false, false, true, false, false, false, false, false, false, false, true, true]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 326}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": 22}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 1}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 246}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 228}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 65558}]"
2026-07-16T15:35:23.326413+00:00,192.168.1.10,5000,OK,"[true, true, false, true, false, false, false, true, false, false, false, false, false, false, true, false, true, false]","[true, false, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 317}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": 207}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 1}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 237}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 224}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 65743}]"
2026-07-16T15:35:23.357570+00:00,192.168.1.10,5000,OK,"[true, true, true, false, true, false, false, false, false, false, true, false, true, false, true, true, true, false]","[true, false, false, false, false, false, false, false, true, false, true, false, false, true, true, false, false, true]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 318}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": 423}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 1}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 239}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 225}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 65959}]"
2026-07-16T15:35:23.393948+00:00,192.168.1.10,5000,OK,"[true, true, true, false, false, true, false, false, false, false, false, false, false, true, true, true, false, false]","[true, false, true, false, false, false, false, false, false, true, false, false, true, false, false, false, false, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 310}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": 656}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 1}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 235}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 226}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 66192}]"
2026-07-16T15:35:23.416102+00:00,192.168.1.10,5000,OK,"[true, true, false, false, false, true, false, false, false, false, false, false, false, true, false, false, false, true]","[true, false, false, false, false, false, false, true, false, true, false, false, false, false, false, true, false, false]","[{""address"": ""D100"", ""name"": ""TEMP (D100)"", ""data_type"": ""int"", ""value"": 314}, {""address"": ""D101"", ""name"": ""TEMP (D101)"", ""data_type"": ""int"", ""value"": 21842}, {""address"": ""D102"", ""name"": ""TEMP (D102)"", ""data_type"": ""int"", ""value"": 863}, {""address"": ""D103"", ""name"": ""TEMP (D103)"", ""data_type"": ""int"", ""value"": 1}, {""address"": ""D104"", ""name"": ""TEMP (D104)"", ""data_type"": ""int"", ""value"": 235}, {""address"": ""D105"", ""name"": ""TEMP (D105)"", ""data_type"": ""int"", ""value"": 227}, {""address"": ""D101"", ""name"": ""Pressure"", ""data_type"": ""string"", ""value"": ""RU""}, {""address"": ""D102"", ""name"": ""Flow Rate"", ""data_type"": ""int32"", ""value"": 66399}]"
